timestamp,sensor,value
2026-02-19T14:30:00,S1,16.994
2026-02-19T14:30:00,S2,27.318
2026-02-19T14:30:00,S3,5.037
2026-02-19T14:30:00,S4,7.017
2026-02-19T14:35:00,S1,16.649
2026-02-19T14:35:00,S2,28.299
2026-02-19T14:35:00,S3,4.902
2026-02-19T14:35:00,S4,6.952
2026-02-19T14:40:00,S1,16.24
2026-02-19T14:40:00,S2,28.046
2026-02-19T14:40:00,S3,4.851
2026-02-19T14:40:00,S4,7.106
2026-02-19T14:45:00,S1,16.008
2026-02-19T14:45:00,S2,28.482
2026-02-19T14:45:00,S3,4.965
2026-02-19T14:45:00,S34.965
2026-02-19T14:45:00,S4,7.01
2026-02-19T14:50:00,S1,16.498
2026-02-19T14:50:00,S2,27.844
2026-02-19T14:50:00,S3,4.94
2026-02-19T14:50:00,S4,7.066
2026-02-19T14:55:00,S1,16.682
2026-02-19T14:55:00,S2,27.677
2026-02-19T14:55:00,S3,4.909
2026-02-19T14:55:00,S4,7.004
2026-02-19T15:00:00,S1,16.702
2026-02-19T15:00:00,S2,26.784
2026-02-19T15:00:00,S3,4.826
2026-02-19T15:00:00,S4,7.04
2026-02-19T15:05:00,S1,16.607
2026-02-19T15:05:00,S2,27.415
2026-02-19T15:05:00,S3,4.93
2026-02-19T15:05:00,S4,7.016
2026-02-19T15:10:00,S1,16.312
2026-02-19T15:10:00,S2,27.092
2026-02-19T15:10:00,S3,4.939
2026-02-19T15:10:00,S4,6.946
2026-02-19T15:15:00,S1,16.597
2026-02-19T15:15:00,S2,26.62
2026-02-19T15:15:00,S3,5.001
2026-02-19T15:15:00,S4,7.014
2026-02-19T15:20:00,S1,16.497
2026-02-19T15:20:00,S2,27.772
2026-02-19T15:20:00,S3,5.048
2026-02-19T15:20:00,S4,7.038
2026-02-19T15:25:00,S1,15.717
2026-02-19T15:25:00,S2,26.698
2026-02-19T15:25:00,S3,4.86
2026-02-19T15:25:00,S4,6.984
2026-02-19T15:30:00,S1,16.497
2026-02-19T15:30:00,S2,26.891
2026-02-19T15:30:00,S3,4.92
2026-02-19T15:30:00,S4,6.941
2026-02-19T15:35:00,S1,16.056
2026-02-19T15:35:00,S2,26.528
2026-02-19T15:35:00,S3,4.827
2026-02-19T15:35:00,S4,6.908
2026-02-19T15:40:00,S1,15.884
2026-02-19T15:40:00,S2,27.578
2026-02-19T15:40:00,S3,4.821
2026-02-19T15:40:00,S4,7.103
2026-02-19T15:45:00,S1,16.353
2026-02-19T15:45:00,S2,27.131
2026-02-19T15:45:00,S3,4.824
2026-02-19T15:45:00,S4,7.002
2026-02-19T15:50:00,S1,15.935
2026-02-19T15:50:00,S2,27.046
2026-02-19T15:50:00,S3,5.093
2026-02-19T15:50:00,S4,6.959
2026-02-19T15:55:00,S1,16.494
2026-02-19T15:55:00,S2,26.618
2026-02-19T15:55:00,S3,4.881
2026-02-19T15:55:00,S4,7.048
2026-02-19T16:00:00,S1,15.829
2026-02-19T16:00:00,S2,27.693
2026-02-19T16:00:00,S3,4.937
2026-02-19T16:00:00,S4,6.928
2026-02-19T16:05:00,S1,16.227
2026-02-19T16:05:00,S2,27.258
2026-02-19T16:05:00,S3,4.926
2026-02-19T16:05:00,S4,6.874
2026-02-19T16:10:00,S1,15.709
2026-02-19T16:10:00,S2,26.653
2026-02-19T16:10:00,S3,4.866
2026-02-19T16:10:00,S4,6.979
2026-02-19T16:15:00,S1,15.983
2026-02-19T16:15:00,S2,26.107
2026-02-19T16:15:00,S3,4.899
2026-02-19T16:15:00,S4,6.975
2026-02-19T16:20:00,S1,16.075
2026-02-19T16:20:00,S2,27.138
2026-02-19T16:20:00,S3,4.931
2026-02-19T16:20:00,S4,6.964
2026-02-19T16:25:00,S1,15.814
2026-02-19T16:25:00,S2,25.848
2026-02-19T16:25:00,S3,4.896
2026-02-19T16:25:00,S4,6.948
2026-02-19T16:30:00,S1,15.893
2026-02-19T16:30:00,S2,25.965
2026-02-19T16:30:00,S3,4.771
2026-02-19T16:30:00,S4,6.986
2026-02-19T16:35:00,S1,15.744
2026-02-19T16:35:00,S2,26.79
2026-02-19T16:35:00,S3,4.856
2026-02-19T16:35:00,S4,6.931
2026-02-19T16:40:00,S1,16.047
2026-02-19T16:40:00,S2,26.196
2026-02-19T16:40:00,S3,4.859
2026-02-19T16:40:00,S4,6.903
2026-02-19T16:45:00,S1,15.528
2026-02-19T16:45:00,S2,26.234
2026-02-19T16:45:00,S3,4.865
2026-02-19T16:45:00,S4,6.899
2026-02-19T16:50:00,S1,16.081
2026-02-19T16:50:00,S2,25.916
2026-02-19T16:50:00,S3,4.829
2026-02-19T16:50:00,S4,6.897
2026-02-19T16:55:00,S1,16.111
2026-02-19T16:55:00,S2,26.352
2026-02-19T16:55:00,S3,4.924
2026-02-19T16:55:00,S4,6.841
2026-02-19T17:00:00,S1,15.661
2026-02-19T17:00:00,S2,26.61
2026-02-19T17:00:00,S3,4.845
2026-02-19T17:00:00,S4,6.966
2026-02-19T17:05:00,S1,15.351
2026-02-19T17:05:00,S2,26.79
2026-02-19T17:05:00,S3,5.019
2026-02-19T17:05:00,S4,6.891
2026-02-19T17:10:00,S1,15.34
2026-02-19T17:10:00,S2,26.756
2026-02-19T17:10:00,S3,4.959
2026-02-19T17:10:00,S4,6.879
2026-02-19T17:15:00,S1,15.314
2026-02-19T17:15:00,S2,25.922
2026-02-19T17:15:00,S3,4.723
2026-02-19T17:15:00,S4,6.856
2026-02-19T17:20:00,S1,15.076
2026-02-19T17:20:00,S2,25.651
2026-02-19T17:20:00,S3,4.825
2026-02-19T17:20:00,S4,6.911
2026-02-19T17:25:00,S1,15.937
2026-02-19T17:25:00,S2,25.495
2026-02-19T17:25:00,S3,4.904
2026-02-19T17:25:00,S4,6.885
2026-02-19T17:30:00,S1,15.345
2026-02-19T17:30:00,S2,26.196
2026-02-19T17:30:00,S3,4.733
2026-02-19T17:30:00,S4,6.912
2026-02-19T17:35:00,S1,15.389
2026-02-19T17:35:00,S2,26.063
2026-02-19T17:35:00,S3,4.844
2026-02-19T17:35:00,S4,7.012
2026-02-19T17:40:00,S1,15.076
2026-02-19T17:40:00,S2,25.552
2026-02-19T17:40:00,S3,4.769
2026-02-19T17:40:00,S4,6.859
2026-02-19T17:45:00,S1,15.046
2026-02-19T17:45:00,S2,26.276
2026-02-19T17:45:00,S3,4.93
2026-02-19T17:45:00,S4,6.855
2026-02-19T17:50:00,S1,14.949
2026-02-19T17:50:00,S2,25.904
2026-02-19T17:50:00,S3,4.77
2026-02-19T17:50:00,S4,6.912
2026-02-19T17:55:00,S1,15.283
2026-02-19T17:55:00,S2,24.961
2026-02-19T17:55:00,S3,4.937
2026-02-19T17:55:00,S4,6.967
2026-02-19T18:00:00,S1,14.97
2026-02-19T18:00:00,S2,25.421
2026-02-19T18:00:00,S3,4.834
2026-02-19T18:00:00,S4,6.891
2026-02-19T18:05:00,S1,15.388
2026-02-19T18:05:00,S2,26.452
2026-02-19T18:05:00,S3,4.795
2026-02-19T18:05:00,S4,6.832
2026-02-19T18:10:00,S1,14.649
2026-02-19T18:10:00,S2,25.172
2026-02-19T18:10:00,S3,4.806
2026-02-19T18:10:00,S4,6.959
2026-02-19T18:15:00,S1,14.926
2026-02-19T18:15:00,S2,25.556
2026-02-19T18:15:00,S3,4.806
2026-02-19T18:15:00,S4,6.926
2026-02-19T18:20:00,S1,15.967
2026-02-19T18:20:00,S2,25.171
2026-02-19T18:20:00,S3,4.766
2026-02-19T18:20:00,S4,6.916
2026-02-19T18:25:00,S1,15.298
2026-02-19T18:25:00,S2,26.196
2026-02-19T18:25:00,S3,4.851
2026-02-19T18:25:00,S4,6.843
2026-02-19T18:30:00,S1,15.244
2026-02-19T18:30:00,S2,25.821
2026-02-19T18:30:00,S3,4.869
2026-02-19T18:30:00,S4,6.884
2026-02-19T18:35:00,S1,15.39
2026-02-19T18:35:00,S2,25.805
2026-02-19T18:35:00,S3,4.913
2026-02-19T18:35:00,S4,6.889
2026-02-19T18:40:00,S1,14.938
2026-02-19T18:40:00,S2,25.303
2026-02-19T18:40:00,S3,4.898
2026-02-19T18:40:00,S4,6.813
2026-02-19T18:45:00,S1,15.106
2026-02-19T18:45:00,S2,25.018
2026-02-19T18:45:00,S3,4.804
2026-02-19T18:45:00,S4,6.916
2026-02-19T18:50:00,S1,15.025
2026-02-19T18:50:00,S2,25.176
2026-02-19T18:50:00,S3,4.692
2026-02-19T18:50:00,S4,6.887
2026-02-19T18:55:00,S1,15.167
2026-02-19T18:55:00,S2,26.089
2026-02-19T18:55:00,S3,4.776
2026-02-19T18:55:00,S4,6.858
2026-02-19T19:00:00,S1,15.012
2026-02-19T19:00:00,S2,25.787
2026-02-19T19:00:00,S3,4.793
2026-02-19T19:00:00,S4,6.859
2026-02-19T19:05:00,S1,15.122
2026-02-19T19:05:00,S2,25.123
2026-02-19T19:05:00,S3,4.764
2026-02-19T19:05:00,S4,6.853
2026-02-19T19:10:00,S1,15.271
2026-02-19T19:10:00,S2,24.54
2026-02-19T19:10:00,S3,4.811
2026-02-19T19:10:00,S4,6.807
2026-02-19T19:15:00,S1,15.3
2026-02-19T19:15:00,S2,24.281
2026-02-19T19:15:00,S3,4.755
2026-02-19T19:15:00,S4,6.859
2026-02-19T19:20:00,S1,15.417
2026-02-19T19:20:00,S2,24.902
2026-02-19T19:20:00,S3,4.756
2026-02-19T19:20:00,S4,6.932
2026-02-19T19:25:00,S1,14.351
202f-02-19T19:25:00,S1,14.351
2026-02-19T19:25:00,S2,23.908
2026-02-19T19:25:00,S3,4.836
2026-02-19T19:25:00,S4,6.811
2026-02-19T19:30:00,S1,14.49
2026-02-19T19:30:00,S2,25.184
2026-02-19T19:30:00,S3,4.821
2026-02-19T19:30:00,S4,6.807
2026-02-19T19:35:00,S1,14.39
2026-02-19T19:35:00,S2,25.226
2026-02-19T19:35:00,S3,4.854
2026-02-19T19:35:00,S4,6.828
2026-02-19T19:40:00,S1,15.476
2026-02-19T19:40:00,S2,24.321
2026-02-19T19:40:00,S3,4.68
2026-02-19T19:40:00,S4,6.797
2026-02-19T19:45:00,S1,14.806
2026-02-19T19:45:00,S2,24.882
2026-02-19T19:45:00,S3,4.784
2026-02-19T19:45:00,S4,6.848
2026-02-19T19:50:00,S1,14.378
2026-02-19T19:50:00,S2,25.393
2026-02-19T19:50:00,S3,4.797
2026-02-19T19:50:00,S4,6.885
2026-02-19T19:55:00,S1,14.931
2026-02-19T19:55:00,S2,24.922
2026-02-19T19:55:00,S3,4.851
2026-02-19T19:55:00,S4,6.85
2026-02-19T20:00:00,S1,15.031
2026-02-19T20:00:00,S2,25.288
2026-02-19T20:00:00,S3,4.822
2026-02-19T20:00:00,S4,6.862
2026-02-19T20:05:00,S1,14.772
2026-02-19T20:05:00,S2,25.312
2026-02-19T20:05:00,S3,4.753
2026-02-19T20:05:00,S4,6.916
2026-02-19T20:10:00,S1,14.787
2026-02-19T20:10:00,S2,23.996
2026-02-19T20:10:00,S3,4.819
2026-02-19T20:10:00,S4,6.791
2026-02-19T20:15:00,S1,15.094
2026-02-19T20:15:00,S2,24.323
2026-02-19T20:15:00,S3,4.775
2026-02-19T20:15:00,S4,6.73
2026-02-19T20:20:00,S1,14.642
2026-02-19T20:20:00,S2,23.504
2026-02-19T20:20:00,S3,4.685
2026-02-19T20:20:00,S4,6.861
2026-02-19T20:25:00,S1,15.076
2026-02-19T20:25:00,S2,24.765
2026-02-19T20:25:00,S3,4.736
2026-02-19T20:25:00,S4,6.82
2026-02-19T20:30:00,S1,14.802
2026-02-19T20:30:00,S2,24.032
2026-02-19T20:30:00,S3,4.936
2026-02-19T20:30:00,S4,6.866
2026-02-19T20:35:00,S1,14.729
2026-02-19T20:35:00,S2,24.547
2026-02-19T20:35:00,S3,4.834
2026-02-19T20:35:00,S4,6.719
2026-02-19T20:40:00,S1,14.724
2026-02-19T20:40:00,S2,24.211
2026-02-19T20:40:00,S3,4.739
2026-02-19T20:40:00,S4,6.807
2026-02-19T20:45:00,S1,15.445
2026-02-19T20:45:00,S2,24.79
2026-02-19T20:45:00,S3,4.776
2026-02-19T20:45:00,S4,6.849
2026-02-19T20:50:00,S1,15.312
2026-02-19T20:50:00,S2,24.902
2026-02-19T20:50:00,S3,4.829
2026-02-19T20:50:00,S4,6.788
2026-02-19T20:55:00,S1,15.074
2026-02-19T20:55:00,S2,24.649
2026-02-19T20:55:00,S3,4.898
2026-02-19T20:55:00,S4,6.852
2026-02-19T21:00:00,S1,15.205
2026-02-19T21:00:00,S2,24.219
2026-02-19T21:00:00,S3,4.934
2026-02-19T21:00:00,S4,6.83
2026-02-19T21:05:00,S1,15.573
2026-02-19T21:05:00,S2,24.138
2026-02-19T21:05:00,S3,4.97
2026-02-19T21:05:00,S4,6.83
2026-02-19T21:10:00,S1,14.629
2026-02-19T21:10:00,S2,24.22
2026-02-19T21:10:00,S3,4.809
2026-02-19T21:10:00,S4,6.841
2026-02-19T21:15:00,S1,85.0
2026-02-19T21:15:00,S2,24.171
2026-02-19T21:15:00,S3,4.835
2026-02-19T21:15:00,S4,6.927
2026-02-19T21:20:00,S1,15.486
2026-02-19T21:20:00,S2,24.617
2026-02-19T21:20:00,S3,4.843
2026-02-19T21:20:00,S4,6.826
2026-02-19T21:25:00,S1,15.109
2026-02-19T21:25:00,S2,23.954
2026-02-19T21:25:00,S3,4.822
2026-02-19T21:25:00,S4,6.737
2026-02-19T21:30:00,S1,15.049
2026-02-19T21:30:00,S2,24.7
2026-02-19T21:30:00,S3,4.807
2026-02-19T21:30:00,S4,6.9
2026-02-19T21:35:00,S1,14.496
2026-02-19T21:35:00,S2,23.746
2026-02-19T21:35:00,S3,4.867
2026-02-19T21:35:00,S4,6.874
2026-02-19T21:40:00,S1,15.53
2026-02-19T21:40:00,S2,24.196
2026-02-19T21:40:00,S3,4.939
2026-02-19T21:40:00,S4,6.82
2026-02-19T21:45:00,S1,14.898
2026-02-19T21:45:00,S2,24.798
2026-02-19T21:45:00,S3,4.908
2026-02-19T21:45:00,S4,6.744
2026-02-19T21:50:00,S1,15.494
2026-02-19T21:50:00,S2,25.021
2026-02-19T21:50:00,S3,4.809
2026-02-19T21:50:00,S4,6.844
2026-02-19T21:55:00,S1,15.169
2026-02-19T21:55:00,S2,24.518
2026-02-19T21:55:00,S3,4.819
2026-02-19T21:55:00,S4,6.791
2026-02-19T22:00:00,S1,15.007
2026-02-19T22:00:00,S2,24.931
2026-02-19T22:00:00,S3,4.91
2026-02-19T22:00:00,S4,6.807
2026-02-19T22:05:00,S1,15.308
2026-02-19T22:05:00,S2,23.124
2026-02-19T22:05:00,S3,4.962
2026-02-19T22:05:00,S4,6.739
2026-02-19T22:10:00,S1,14.933
2026-02-19T22:10:00,S2,23.907
2026-02-19T22:10:00,S3,4.771
2026-02-19T22:10:00,S4,6.886
2026-02-19T22:15:00,S1,14.919
2026-02-19T22:15:00,S2,24.572
2026-02-19T22:15:00,S3,4.874
2026-02-19T22:15:00,S4,6.853
2026-02-19T22:20:00,S1,15.134
2026-02-19T22:20:00,S2,23.846
2026-02-19T22:20:00,S3,4.962
2026-02-19T22:20:00,S4,6.805
2026-02-19T22:25:00,S1,14.587
2026-02-19T22:25:00,S2,24.239
2026-02-19T22:25:00,S3,5.006
2026-02-19T22:25:00,S4,6.874
2026-02-19T22:30:00,S1,15.035
2026-02-19T22:30:00,S2,24.284
2026-02-19T22:30:00,S3,4.865
2026-02-19T22:30:00,S4,6.937
2026-02-19T22:35:00,S1,15.318
2026-02-19T22:35:00,S2,24.645
2026-02-19T22:35:00,S3,4.977
2026-02-19T22:35:00,S4,6.846
2026-02-19T22:40:00,S1,15.121
2026-02-19T22:40:00,S2,24.375
2026-02-19T22:40:00,S3,4.893
2026-02-19T22:40:00,S4,6.834
2026-02-19T22:45:00,S1,15.495
2026-02-19T22:45:00,S2,24.5
2026-02-19T22:45:00,S3,4.962
2026-02-19T22:45:00,S4,6.833
2026-02-19T22:50:00,S1,15.297
2026-02-19T22:50:00,S2,23.592
2026-02-19T22:50:00,S3,4.981
2026-02-19T22:50:00,S4,6.856
2026-02-19T22:55:00,S1,15.649
2026-02-19T22:55:00,S2,23.203
2026-02-19T22:55:00,S3,5.079
2026-02-19T22:55:00,S4,6.834
2026-02-19T23:00:00,S1,15.718
2026-02-19T23:00:00,S2,24.055
2026-02-19T23:00:00,S3,4.966
2026-02-19T23:00:00,S4,6.79
2026-02-19T23:05:00,S1,15.143
2026-02-19T23:05:00,S2,25.402
2026-02-19T23:05:00,S3,4.906
2026-02-19T23:05:00,S4,6.856
2026-02-19T23:10:00,S1,15.699
2026-02-19T23:10:00,S2,24.783
2026-02-19T23:10:00,S3,4.938
2026-02-19T23:10:00,S4,6.865
2026-02-19T23:15:00,S1,16.269
2026-02-19T23:15:00,S2,24.554
2026-02-19T23:15:00,S3,4.947
2026-02-19T23:15:00,S4,6.901
2026-02-19T23:20:00,S1,15.848
2026-02-19T23:20:00,S2,25.136
2026-02-19T23:20:00,S3,4.987
2026-02-19T23:20:00,S4,6.794
2026-02-19T23:25:00,S1,16.068
2026-02-19T23:25:00,S2,24.108
2026-02-19T23:25:00,S3,4.965
2026-02-19T23:25:00,S4,6.816
2026-02-19T23:30:00,S1,15.509
2026-02-19T23:30:00,S2,24.795
2026-02-19T23:30:00,S3,4.971
2026-02-19T23:30:00,S4,6.877
2026-02-19T23:35:00,S1,16.132
2026-02-19T23:35:00,S2,24.876
2026-02-19T23:35:00,S3,4.931
2026-02-19T23:35:00,S4,6.906
2026-02-19T23:40:00,S1,16.021
2026-02-19T23:40:00,S2,24.146
2026-02-19T23:40:00,S3,5.003
2026-02-19T23:40:00,S4,6.895
2026-02-19T23:45:00,S1,15.538
2026-02-19T23:45:00,S2,25.344
2026-02-19T23:45:00,S3,4.949
2026-02-19T23:45:00,S4,6.869
2026-02-19T23:50:00,S1,15.619
2026-02-19T23:50:00,S2,24.76
2026-02-19T23:50:00,S3,4.878
2026-02-19T23:50:00,S4,6.794
2026-02-19T23:55:00,S1,16.277
2026-02-19T23:55:00,S2,24.401
2026-02-19T23:55:00,S3,4.892
2026-02-19T23:55:00,S4,6.761
2026-02-20T00:00:00,S1,15.884
2026-02-20T00:00:00,S2,24.767
2026-02-20T00:00:00,S3,5.167
2026-02-20T00:00:00,S4,6.951
2026-02-20T00:05:00,S1,15.907
2026-02-20T00:05:00,S2,26.407
2026-02-20T00:05:00,S3,5.12
2026-02-20T00:05:00,S4,6.887
2026-02-20T00:10:00,S1,15.313
2026-02-20T00:10:00,S2,26.456
2026-02-20T00:10:00,S3,4.935
2026-02-20T00:10:00,S4,6.824
2026-02-20T00:15:00,S1,16.587
2026-02-20T00:15:00,S2,26.557
2026-02-20T00:15:00,S3,5.163
2026-02-20T00:15:00,S4,6.938
2026-02-20T00:20:00,S1,16.479
2026-02-20T00:20:00,S2,25.877
2026-02-20T00:20:00,S3,5.118
2026-02-20T00:20:00,S4,6.926
2026-02-20T00:25:00,S1,16.349
2026-02-20T00:25:00,S2,25.5
2026-02-20T00:25:00,S3,5.002
2026-02-20T00:25:00,S4,6.901
2026-02-20T00:30:00,S1,15.763
2026-02-20T00:30:00,S2,25.52
2026-02-20T00:30:00,S3,4.989
2026-02-20T00:30:00,S4,6.863
2026-02-20T00:35:00,S1,16.461
2026-02-20T00:35:00,S2,26.228
2026-02-20T00:35:00,S3,5.147
2026-02-20T00:35:00,S4,6.843
2026-02-20T00:40:00,S1,16.096
2026-02-20T00:40:00,S2,26.063
2026-02-20T00:40:00,S3,5.0
2026-02-20T00:40:00,S4,6.913
2026-02-20T00:45:00,S1,16.678
2026-02-20T00:45:00,S2,25.243
2026-02-20T00:45:00,S3,5.093
2026-02-20T00:45:00,S4,6.861
2026-02-20T00:50:00,S1,16.32
2026-02-20T00:50:00,S2,25.862
2026-02-20T00:50:00,S3,4.962
2026-02-20T00:50:00,S4,6.953
2026-02-20T00:55:00,S1,16.568
2026-02-20T00:55:00,S2,26.007
2026-02-20T00:55:00,S3,5.113
2026-02-20T00:55:00,S4,7.003
2026-02-20T01:00:00,S1,16.664
2026-02-20T01:00:00,S2,25.607
2026-02-20T01:00:00,S3,5.11
2026-02-20T01:00:00,S4,6.965
2026-02-20T01:05:00,S1,16.683
2026-02-20T01:05:00,S2,25.861
2026-02-20T01:05:00,S3,5.05
2026-02-20T01:05:00,S4,6.908
2026-02-20T01:10:00,S1,16.22
2026-02-20T01:10:00,S2,26.673
2026-02-20T01:10:00,S3,5.012
2026-02-20T01:10:00,S4,6.91
2026-02-20T01:15:00,S1,16.506
2026-02-20T01:15:00,S2,26.333
2026-02-20T01:15:00,S3,5.093
2026-02-20T01:15:00,S4,7.01
2026-02-20T01:20:00,S1,16.568
2026-02-20T01:20:00,S2,26.1
2026-02-20T01:20:00,S3,5.055
2026-02-20T01:20:00,S4,7.059
2026-02-20T01:25:00,S1,16.435
2026-02-20T01:25:00,S2,26.159
2026-02-20T01:25:00,S3,5.178
2026-02-20T01:25:00,S4,6.976
2026-02-20T01:30:00,S1,16.832
2026-02-20T01:30:00,S2,26.008
2026-02-20T01:30:00,S3,5.137
2026-02-20T01:30:00,S4,6.951
2026-02-20T01:35:00,S1,17.282
2026-02-20T01:35:00,S2,27.108
2026-02-20T01:35:00,S3,5.094
2026-02-20T01:35:00,S4,6.894
2026-02-20T01:40:00,S1,16.961
2026-02-20T01:40:00,S2,27.322
2026-02-20T01:40:00,S3,5.08
2026-02-20T01:40:00,S4,7.048
2026-02-20T01:45:00,S1,17.626
2026-02-20T01:45:00,S2,25.96
2026-02-20T01:45:00,S3,5.195
2026-02-20T01:45:00,S4,7.051
2026-02-20T01:50:00,S1,16.954
2026-02-20T01:50:00,S2,26.166
2026-02-20T01:50:00,S3,5.108
2026-02-20T01:50:00,S4,6.923
2026-02-20T01:55:00,S1,16.907
2026-02-20T01:55:00,S2,25.757
2026-02-20T01:55:00,S3,5.163
2026-02-20T01:55:00,S4,6.939
2026-02-20T02:00:00,S1,17.264
2026-02-20T02:00:00,S2,25.658
2026-02-20T02:00:00,S3,5.192
2026-02-20T02:00:00,S4,7.023
2026-02-20T02:05:00,S1,16.532
2026-02-20T02:05:00,S2,26.577
2026-02-20T02:05:00,S3,5.269
2026-02-20T02:05:00,S4,6.924
2026-02-20T02:10:00,S1,17.863
2026-02-20T02:10:00,S2,26.648
2026-02-20T02:10:00,S3,5.12
2026-02-20T02:10:00,S4,6.986
2026-02-20T02:15:00,S1,17.521
2026-02-20T02:15:00,S2,26.546
2026-02-20T02:15:00,S3,5.224
2026-02-20T02:15:00,S4,6.946
2026-02-20T02:20:00,S1,17.433
2026-02-20T02:20:00,S2,25.927
2026-02-20T02:20:00,S3,5.178
2026-02-20T02:20:00,S4,6.951
2026-02-20T02:25:00,S1,17.164
2026-02-20T02:25:00,S2,27.173
2026-02-20T02:25:00,S3,5.279
2026-02-20T02:25:00,S4,7.03
2026-02-20T02:30:00,S1,17.088
2026-02-20T02:30:00,S2,26.527
2026-02-20T02:30:00,S3,5.294
2026-02-20T02:30:00,S4,7.011
2026-02-20T02:35:00,S1,18.329
2026-02-20T02:35:00,S2,26.9
2026-02-20T02:35:00,S3,5.217
2026-02-20T02:35:00,S4,6.992
2026-02-20T02:40:00,S1,17.612
2026-02-20T02:40:00,S2,26.708
2026-02-20T02:40:00,S3,5.264
2026-02-20T02:40:00,S4,7.06
2026-02-20T02:45:00,S1,17.338
2026-02-20T02:45:00,S2,26.232
2026-02-20T02:45:00,S3,5.065
2026-02-20T02:45:00,S4,7.041
2026-02-20T02:50:00,S1,17.275
2026-02-20T02:50:00,S2,25.917
2026-02-20T02:50:00,S3,5.248
2026-02-20T02:50:00,S4,7.144
2026-02-20T02:55:00,S1,17.706
2026-02-20T02:55:00,S2,27.318
2026-02-20T02:55:00,S3,5.228
2026-02-20T02:55:00,S4,7.019
2026-02-20T03:00:00,S1,18.077
2026-02-20T03:00:00,S2,26.866
2026-02-20T03:00:00,S3,5.248
2026-02-20T03:00:00,S4,7.043
2026-02-20T03:05:00,S1,17.569
2026-02-20T03:05:00,S2,27.498
2026-02-20T03:05:00,S3,5.217
2026-02-20T03:05:00,S4,6.994
2026-02-20T03:10:00,S1,18.037
2026-02-20T03:10:00,S2,26.703
2026-02-20T03:10:00,S3,5.238
2026-02-20T03:10:00,S4,7.035
2026-02-20T03:15:00,S1,18.276
2026-02-20T03:15:00,S2,27.377
2026-02-20T03:15:00,S3,5.239
2026-02-20T03:15:00,S4,7.08
2026-02-20T03:20:00,S1,18.429
2026-02-20T03:20:00,S2,27.471
2026-02-20T03:20:00,S3,5.246
2026-02-20T03:20:00,S4,6.977
2026-02-20T03:25:00,S1,17.616
2026-02-20T03:25:00,S2,27.139
2026-02-20T03:25:00,S3,5.201
2026-02-20T03:25:00,S4,7.038
2026-02-20T03:30:00,S1,18.054
2026-02-20T03:30:00,S2,27.571
2026-02-20T03:30:00,S3,5.249
2026-02-20T03:30:00,S4,7.075
2026-02-20T03:35:00,S1,18.102
2026-02-20T03:35:00,S2,26.5
2026-02-20T03:35:00,S3,5.184
2026-02-20T03:35:00,S4,7.048
2026-02-20T03:40:00,S1,17.701
2026-02-20T03:40:00,S2,27.716
2026-02-20T03:40:00,S3,5.386
2026-02-20T03:40:00,S4,7.12
2026-02-20T03:45:00,S1,18.095
2026-02-20T03:45:00,S2,28.173
2026-02-20T03:45:00,S3,5.279
2026-02-20T03:45:00,S4,7.046
2026-02-20T03:50:00,S1,17.999
2026-02-20T03:50:00,S2,27.423
2026-02-20T03:50:00,S3,5.241
2026-02-20T03:50:00,S4,7.075
2026-02-20T03:55:00,S1,18.314
2026-02-20T03:55:00,S2,27.617
2026-02-20T03:55:00,S3,5.311
2026-02-20T03:55:00,S4,7.13
2026-02-20T04:00:00,S1,18.634
2026-02-20T04:00:00,S2,27.004
2026-02-20T04:00:00,S3,5.076
2026-02-20T04:00:00,S4,7.121
2026-02-20T04:05:00,S1,17.866
2026-02-20T04:05:00,S2,27.628
2026-02-20T04:05:00,S3,5.19
2026-02-20T04:05:00,S4,6.988
2026-02-20T04:10:00,S1,18.577
2026-02-20T04:10:00,S2,28.127
2026-02-20T04:10:00,S3,5.242
2026-02-20T04:10:00,S4,6.952
2026-02-20T04:15:00,S1,18.238
2026-02-20T04:15:00,S2,28.019
2026-02-20T04:15:00,S3,5.173
2026-02-20T04:15:00,S4,7.095
2026-02-20T04:20:00,S1,18.465
2026-02-20T04:20:00,S2,28.159
2026-02-20T04:20:00,S3,5.305
2026-02-20T04:20:00,S4,7.04
2026-02-20T04:25:00,S1,18.93
2026-02-20T04:25:00,S2,27.883
2026-02-20T04:25:00,S3,5.297
2026-02-20T04:25:00,S4,7.046
2026-02-20T04:30:00,S1,18.397
2026-02-20T04:30:00,S2,27.612
2026-02-20T04:30:00,S3,5.289
2026-02-20T04:30:00,S4,7.182
2026-02-20T04:35:00,S1,18.112
2026-02-20T04:35:00,S2,27.34
2026-02-20T04:35:00,S3,5.424
2026-02-20T04:35:00,S4,7.09
2026-02-20T04:40:00,S1,18.397
2026-02-20T04:40:00,S2,28.59
2026-02-20T04:40:00,S3,5.261
2026-02-20T04:40:00,S4,7.195
2026-02-20T04:45:00,S1,18.907
2026-02-20T04:45:00,S2,27.957
2026-02-20T04:45:00,S3,5.485
2026-02-20T04:45:00,S4,7.077
2026-02-20T04:50:00,S1,18.968
2026-02-20T04:50:00,S2,28.367
2026-02-20T04:50:00,S3,5.42
2026-02-20T04:50:00,S4,7.189
2026-02-20T04:55:00,S1,18.757
2026-02-20T04:55:00,S2,27.947
2026-02-20T04:55:00,S3,5.355
2026-02-20T04:55:00,S4,7.08
2026-02-20T05:00:00,S1,19.487
